"Title","Pupil progress (‘Progress 8’) between ages 11 and 16 (key stage 2 to key stage 4)"
"Location","England"
"Time period","2015/16"
"Data source","Department for Education"
"Data source link","https://www.gov.uk/government/statistics/revised-gcse-and-equivalent-results-in-england-2015-to-2016"
"Source","https://www.ethnicity-facts-figures.service.gov.uk/"
"Last updated","2018-03-05"
"Measure","Time","Time Type","Ethnicity","Ethnicity Type","Geography","Geography type","ONS geography code","Gender","FSM","Value","Denominator","Lower confidence interval","Upper confidence interval"
"Average Progress 8 score","2016","Academic year","White","White/Mixed/Asian/Black/Chinese","Blackpool","Local Authority","E06000009","All pupils","All pupils","-0.4","1233","-0.46","-0.35"
"Average Progress 8 score","2016","Academic year","White","White/Mixed/Asian/Black/Chinese","Bolton","Local Authority","E08000001","All pupils","All pupils","-0.35","2299","-0.39","-0.3"
"Average Progress 8 score","2016","Academic year","White","White/Mixed/Asian/Black/Chinese","Bury","Local Authority","E08000002","All pupils","All pupils","-0.12","1593","-0.17","-0.07"
"Average Progress 8 score","2016","Academic year","White","White/Mixed/Asian/Black/Chinese","Cheshire East","Local Authority","E06000049","All pupils","All pupils","-0.15","3433","-0.19","-0.12"
"Average Progress 8 score","2016","Academic year","White","White/Mixed/Asian/Black/Chinese","Cheshire West and Chester","Local Authority","E06000050","All pupils","All pupils","0.03","3149","0","0.07"
"Average Progress 8 score","2016","Academic year","White","White/Mixed/Asian/Black/Chinese","Cumbria","Local Authority","E10000006","All pupils","All pupils","-0.23","4873","-0.26","-0.2"
"Average Progress 8 score","2016","Academic year","White","White/Mixed/Asian/Black/Chinese","Halton","Local Authority","E06000006","All pupils","All pupils","-0.19","1320","-0.25","-0.14"
"Average Progress 8 score","2016","Academic year","White","White/Mixed/Asian/Black/Chinese","Knowsley","Local Authority","E08000011","All pupils","All pupils","-0.91","1086","-0.97","-0.84"
"Average Progress 8 score","2016","Academic year","White","White/Mixed/Asian/Black/Chinese","Lancashire","Local Authority","E10000017","All pupils","All pupils","-0.14","10294","-0.16","-0.12"
"Average Progress 8 score","2016","Academic year","White","White/Mixed/Asian/Black/Chinese","Liverpool","Local Authority","E08000012","All pupils","All pupils","-0.38","3788","-0.42","-0.35"
"Average Progress 8 score","2016","Academic year","White","White/Mixed/Asian/Black/Chinese","Manchester","Local Authority","E08000003","All pupils","All pupils","-0.32","2216","-0.36","-0.27"
"Average Progress 8 score","2016","Academic year","White","White/Mixed/Asian/Black/Chinese","Oldham","Local Authority","E08000004","All pupils","All pupils","-0.49","1860","-0.54","-0.44"
"Average Progress 8 score","2016","Academic year","White","White/Mixed/Asian/Black/Chinese","Rochdale","Local Authority","E08000005","All pupils","All pupils","-0.22","1577","-0.28","-0.17"
"Average Progress 8 score","2016","Academic year","White","White/Mixed/Asian/Black/Chinese","Salford","Local Authority","E08000006","All pupils","All pupils","-0.37","1763","-0.42","-0.32"
"Average Progress 8 score","2016","Academic year","White","White/Mixed/Asian/Black/Chinese","Sefton","Local Authority","E08000014","All pupils","All pupils","-0.21","2850","-0.25","-0.17"
"Average Progress 8 score","2016","Academic year","White","White/Mixed/Asian/Black/Chinese","St. Helens","Local Authority","E08000013","All pupils","All pupils","-0.33","1652","-0.38","-0.28"
"Average Progress 8 score","2016","Academic year","White","White/Mixed/Asian/Black/Chinese","Stockport","Local Authority","E08000007","All pupils","All pupils","-0.01","2426","-0.05","0.03"
"Average Progress 8 score","2016","Academic year","White","White/Mixed/Asian/Black/Chinese","Tameside","Local Authority","E08000008","All pupils","All pupils","-0.22","2054","-0.26","-0.17"
"Average Progress 8 score","2016","Academic year","White","White/Mixed/Asian/Black/Chinese","Trafford","Local Authority","E08000009","All pupils","All pupils","0.01","1989","-0.04","0.06"
"Average Progress 8 score","2016","Academic year","White","White/Mixed/Asian/Black/Chinese","Warrington","Local Authority","E06000007","All pupils","All pupils","-0.18","2176","-0.22","-0.13"
"Average Progress 8 score","2016","Academic year","White","White/Mixed/Asian/Black/Chinese","Wigan","Local Authority","E08000010","All pupils","All pupils","-0.1","3226","-0.14","-0.07"
"Average Progress 8 score","2016","Academic year","White","White/Mixed/Asian/Black/Chinese","Wirral","Local Authority","E08000015","All pupils","All pupils","-0.06","3108","-0.1","-0.02"
"Average Progress 8 score","2016","Academic year","White","White/Mixed/Asian/Black/Chinese","Yorkshire and the Humber","Region","E12000003","All pupils","All pupils","-0.06","43657","-0.07","-0.05"
"Average Progress 8 score","2016","Academic year","White","White/Mixed/Asian/Black/Chinese","Barnsley","Local Authority","E08000016","All pupils","All pupils","-0.22","1990","-0.27","-0.18"
"Average Progress 8 score","2016","Academic year","White","White/Mixed/Asian/Black/Chinese","Bradford","Local Authority","E08000032","All pupils","All pupils","-0.26","2844","-0.29","-0.22"
"Average Progress 8 score","2016","Academic year","White","White/Mixed/Asian/Black/Chinese","Calderdale","Local Authority","E08000033","All pupils","All pupils","-0.07","1977","-0.12","-0.02"
"Average Progress 8 score","2016","Academic year","White","White/Mixed/Asian/Black/Chinese","Doncaster","Local Authority","E08000017","All pupils","All pupils","-0.24","2732","-0.28","-0.2"
"Average Progress 8 score","2016","Academic year","White","White/Mixed/Asian/Black/Chinese","East Riding of Yorkshire","Local Authority","E06000011","All pupils","All pupils","0.09","3175","0.06","0.13"
"Average Progress 8 score","2016","Academic year","White","White/Mixed/Asian/Black/Chinese","Kingston upon Hull, City of","Local Authority","E06000010","All pupils","All pupils","0.05","1974","0","0.1"
"Average Progress 8 score","2016","Academic year","White","White/Mixed/Asian/Black/Chinese","Kirklees","Local Authority","E08000034","All pupils","All pupils","-0.19","2963","-0.23","-0.15"
"Average Progress 8 score","2016","Academic year","White","White/Mixed/Asian/Black/Chinese","Leeds","Local Authority","E08000035","All pupils","All pupils","-0.09","5544","-0.12","-0.06"
"Average Progress 8 score","2016","Academic year","White","White/Mixed/Asian/Black/Chinese","North East Lincolnshire","Local Authority","E06000012","All pupils","All pupils","-0.08","1463","-0.14","-0.03"
"Average Progress 8 score","2016","Academic year","White","White/Mixed/Asian/Black/Chinese","North Lincolnshire","Local Authority","E06000013","All pupils","All pupils","0.06","1718","0.01","0.11"
"Average Progress 8 score","2016","Academic year","White","White/Mixed/Asian/Black/Chinese","North Yorkshire","Local Authority","E10000023","All pupils","All pupils","0.03","5686","0","0.06"
"Average Progress 8 score","2016","Academic year","White","White/Mixed/Asian/Black/Chinese","Rotherham","Local Authority","E08000018","All pupils","All pupils","0.02","2922","-0.01","0.06"
"Average Progress 8 score","2016","Academic year","White","White/Mixed/Asian/Black/Chinese","Sheffield","Local Authority","E08000019","All pupils","All pupils","-0.05","3891","-0.08","-0.02"
"Average Progress 8 score","2016","Academic year","White","White/Mixed/Asian/Black/Chinese","Wakefield","Local Authority","E08000036","All pupils","All pupils","0.04","3321","0.01","0.08"
"Average Progress 8 score","2016","Academic year","White","White/Mixed/Asian/Black/Chinese","York","Local Authority","E06000014","All pupils","All pupils","0.03","1457","-0.03","0.08"
"Average Progress 8 score","2016","Academic year","White","White/Mixed/Asian/Black/Chinese","East Midlands","Region","E12000004","All pupils","All pupils","-0.18","38778","-0.19","-0.17"
"Average Progress 8 score","2016","Academic year","White","White/Mixed/Asian/Black/Chinese","Derby","Local Authority","E06000015","All pupils","All pupils","-0.22","1924","-0.27","-0.17"
"Average Progress 8 score","2016","Academic year","White","White/Mixed/Asian/Black/Chinese","Derbyshire","Local Authority","E10000007","All pupils","All pupils","-0.27","7189","-0.29","-0.25"
"Average Progress 8 score","2016","Academic year","White","White/Mixed/Asian/Black/Chinese","Leicester","Local Authority","E06000016","All pupils","All pupils","-0.55","1084","-0.61","-0.49"
"Average Progress 8 score","2016","Academic year","White","White/Mixed/Asian/Black/Chinese","Leicestershire","Local Authority","E10000018","All pupils","All pupils","-0.19","5998","-0.21","-0.16"
"Average Progress 8 score","2016","Academic year","White","White/Mixed/Asian/Black/Chinese","Lincolnshire","Local Authority","E10000019","All pupils","All pupils","-0.12","7166","-0.14","-0.1"
"Average Progress 8 score","2016","Academic year","White","White/Mixed/Asian/Black/Chinese","Northamptonshire","Local Authority","E10000021","All pupils","All pupils","-0.18","6392","-0.21","-0.16"
"Average Progress 8 score","2016","Academic year","White","White/Mixed/Asian/Black/Chinese","Nottingham","Local Authority","E06000018","All pupils","All pupils","-0.52","1469","-0.58","-0.47"
"Average Progress 8 score","2016","Academic year","White","White/Mixed/Asian/Black/Chinese","Nottinghamshire","Local Authority","E10000024","All pupils","All pupils","-0.04","7105","-0.07","-0.02"
"Average Progress 8 score","2016","Academic year","White","White/Mixed/Asian/Black/Chinese","Rutland","Local Authority","E06000017","All pupils","All pupils","0.29","451","0.19","0.39"
"Average Progress 8 score","2016","Academic year","White","White/Mixed/Asian/Black/Chinese","West Midlands","Region","E12000005","All pupils","All pupils","-0.13","43111","-0.14","-0.12"
"Average Progress 8 score","2016","Academic year","White","White/Mixed/Asian/Black/Chinese","Birmingham","Local Authority","E08000025","All pupils","All pupils","-0.11","4306","-0.14","-0.08"
"Average Progress 8 score","2016","Academic year","White","White/Mixed/Asian/Black/Chinese","Coventry","Local Authority","E08000026","All pupils","All pupils","-0.22","2194","-0.26","-0.17"
"Average Progress 8 score","2016","Academic year","White","White/Mixed/Asian/Black/Chinese","Dudley","Local Authority","E08000027","All pupils","All pupils","-0.26","2945","-0.3","-0.22"
"Average Progress 8 score","2016","Academic year","White","White/Mixed/Asian/Black/Chinese","Herefordshire, County of","Local Authority","E06000019","All pupils","All pupils","-0.05","1590","-0.1","0.01"
"Average Progress 8 score","2016","Academic year","White","White/Mixed/Asian/Black/Chinese","Sandwell","Local Authority","E08000028","All pupils","All pupils","-0.52","1936","-0.56","-0.47"
"Average Progress 8 score","2016","Academic year","White","White/Mixed/Asian/Black/Chinese","Shropshire","Local Authority","E06000051","All pupils","All pupils","-0.05","2719","-0.09","-0.01"
"Average Progress 8 score","2016","Academic year","White","White/Mixed/Asian/Black/Chinese","Solihull","Local Authority","E08000029","All pupils","All pupils","-0.12","2339","-0.16","-0.07"
"Average Progress 8 score","2016","Academic year","White","White/Mixed/Asian/Black/Chinese","Staffordshire","Local Authority","E10000028","All pupils","All pupils","-0.11","8045","-0.14","-0.09"
"Average Progress 8 score","2016","Academic year","White","White/Mixed/Asian/Black/Chinese","Stoke-on-Trent","Local Authority","E06000021","All pupils","All pupils","-0.15","1756","-0.2","-0.1"
"Average Progress 8 score","2016","Academic year","White","White/Mixed/Asian/Black/Chinese","Telford and Wrekin","Local Authority","E06000020","All pupils","All pupils","-0.17","1704","-0.22","-0.12"
"Average Progress 8 score","2016","Academic year","White","White/Mixed/Asian/Black/Chinese","Walsall","Local Authority","E08000030","All pupils","All pupils","-0.36","2266","-0.4","-0.31"
"Average Progress 8 score","2016","Academic year","White","White/Mixed/Asian/Black/Chinese","Warwickshire","Local Authority","E10000031","All pupils","All pupils","-0.01","4857","-0.04","0.02"
"Average Progress 8 score","2016","Academic year","White","White/Mixed/Asian/Black/Chinese","Wolverhampton","Local Authority","E08000031","All pupils","All pupils","-0.29","1399","-0.35","-0.24"
"Average Progress 8 score","2016","Academic year","White","White/Mixed/Asian/Black/Chinese","Worcestershire","Local Authority","E10000034","All pupils","All pupils","0.03","5055","0","0.06"
"Average Progress 8 score","2016","Academic year","White","White/Mixed/Asian/Black/Chinese","East","Region","E12000006","All pupils","All pupils","-0.01","50169","-0.02","0"
"Average Progress 8 score","2016","Academic year","White","White/Mixed/Asian/Black/Chinese","Bedford","Local Authority","E06000055","All pupils","All pupils","0.07","1245","0.01","0.13"
"Average Progress 8 score","2016","Academic year","White","White/Mixed/Asian/Black/Chinese","Cambridgeshire","Local Authority","E10000003","All pupils","All pupils","0.08","4951","0.05","0.11"
"Average Progress 8 score","2016","Academic year","White","White/Mixed/Asian/Black/Chinese","Central Bedfordshire","Local Authority","E06000056","All pupils","All pupils","-0.08","2328","-0.13","-0.04"
"Average Progress 8 score","2016","Academic year","White","White/Mixed/Asian/Black/Chinese","Essex","Local Authority","E10000012","All pupils","All pupils","-0.02","12763","-0.04","-0.01"
"Average Progress 8 score","2016","Academic year","White","White/Mixed/Asian/Black/Chinese","Hertfordshire","Local Authority","E10000015","All pupils","All pupils","0.02","9954","0","0.04"
