"Measure","Ethnicity","Ethnicity_Type","Time","Time_Type","Region","Local_Authority","Local_Authority_Code","Gender","Value","Value_Type","Denominator"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Kensington and Chelsea","E09000020","All","100","%","3"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Greenwich","E09000011","All","100","%","62"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Sutton","E09000029","All","92","%","39"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Newham","E09000025","All","!","%","29"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Kingston upon Thames","E09000021","All","91","%","34"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Barking and Dagenham","E09000002","All","100","%","12"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Lambeth","E09000022","All","!","%","20"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Hackney","E09000012","All","79","%","29"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Islington","E09000019","All","100","%","9"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Redbridge","E09000026","All","!","%","29"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Hillingdon","E09000017","All","!","%","9"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Barnet","E09000003","All","88","%","64"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Waltham Forest","E09000031","All","91","%","47"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Harrow","E09000015","All","100","%","17"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Tower Hamlets","E09000030","All","!","%","33"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Havering","E09000016","All","100","%","28"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Wandsworth","E09000032","All","83","%","18"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Bromley","E09000006","All","90","%","58"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Camden","E09000007","All","!","%","13"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Hammersmith and Fulham","E09000013","All","100","%","4"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Bexley","E09000004","All","93","%","42"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Ealing","E09000009","All","!","%","13"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","North East","South Tyneside","E08000023","All","!","%","3"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","North East","Stockton-on-Tees","E06000004","All","!","%","3"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","North East","Gateshead","E08000037","All","!","%","18"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","North East","Middlesbrough","E06000002","All","!","%","3"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","North East","County Durham","E06000047","All","!","%","12"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","North East","Newcastle upon Tyne","E08000021","All","85","%","40"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","North East","North Tyneside","E08000022","All","!","%","13"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","North East","Northumberland","E06000057","All","!","%","x"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","North East","Hartlepool","E06000001","All","100","%","7"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","North East","Redcar and Cleveland","E06000003","All","N/A","%","0"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","North East","Sunderland","E08000024","All","!","%","11"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","North East","Darlington","E06000005","All","100","%","5"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","North West","Stockport","E08000007","All","68","%","19"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","North West","Halton","E06000006","All","!","%","x"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","North West","Trafford","E08000009","All","!","%","48"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","North West","Knowsley","E08000011","All","100","%","4"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","North West","Sefton","E08000014","All","!","%","10"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","North West","Oldham","E08000004","All","100","%","13"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","North West","Cheshire East","E06000049","All","!","%","18"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","North West","Blackburn with Darwen","E06000008","All","!","%","9"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","North West","Wigan","E08000010","All","!","%","15"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","North West","Bolton","E08000001","All","!","%","15"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","North West","Lancashire","E10000017","All","85","%","34"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","North West","Wirral","E08000015","All","!","%","17"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","North West","Manchester","E08000003","All","85","%","95"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","North West","Cheshire West and Chester","E06000050","All","65","%","20"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","North West","St. Helens","E08000013","All","73","%","15"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","North West","Liverpool","E08000012","All","83","%","88"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","North West","Cumbria","E10000006","All","69","%","13"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","North West","Rochdale","E08000005","All","!","%","6"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","North West","Salford","E08000006","All","!","%","8"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","North West","Blackpool","E06000009","All","100","%","10"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","North West","Tameside","E08000008","All","76","%","17"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","North West","Bury","E08000002","All","!","%","10"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","North West","Warrington","E06000007","All","!","%","12"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","South East","Reading","E06000038","All","100","%","13"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","South East","Slough","E06000039","All","!","%","4"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","South East","West Sussex","E10000032","All","!","%","20"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","South East","Milton Keynes","E06000042","All","!","%","15"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","South East","Oxfordshire","E10000025","All","87","%","23"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","South East","Kent","E10000016","All","!","%","45"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","South East","Windsor and Maidenhead","E06000040","All","100","%","6"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","South East","Buckinghamshire","E10000002","All","100","%","22"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","South East","Brighton and Hove","E06000043","All","!","%","19"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","South East","Portsmouth","E06000044","All","!","%","12"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","South East","Isle of Wight","E06000046","All","!","%","x"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","South East","Bracknell Forest","E06000036","All","!","%","4"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","South East","East Sussex","E10000011","All","!","%","21"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","South East","Surrey","E10000030","All","80","%","65"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","South East","Southampton","E06000045","All","79","%","19"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","South East","Wokingham","E06000041","All","100","%","28"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","South East","Hampshire","E10000014","All","89","%","61"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","South East","Medway","E06000035","All","!","%","8"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","South East","West Berkshire","E06000037","All","100","%","7"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","South West","South Gloucestershire","E06000025","All","!","%","12"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","South West","Cornwall","E06000052","All","!","%","x"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","South West","Bath and North East Somerset","E06000022","All","!","%","10"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","South West","Plymouth","E06000026","All","!","%","14"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","South West","Poole","E06000029","All","!","%","8"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","South West","Bournemouth","E06000028","All","100","%","13"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","South West","Torbay","E06000027","All","!","%","x"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","South West","Isles of Scilly","E06000053","All","!","%","*"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","South West","Devon","E10000008","All","80","%","15"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","South West","North Somerset","E06000024","All","!","%","8"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","South West","Dorset","E10000009","All","!","%","10"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","South West","Bristol, City of","E06000023","All","!","%","20"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","South West","Swindon","E06000030","All","!","%","10"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","South West","Somerset","E10000027","All","!","%","10"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","South West","Gloucestershire","E10000013","All","!","%","17"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","South West","Wiltshire","E06000054","All","73","%","11"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Sandwell","E08000028","All","!","%","16"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Herefordshire, County of","E06000019","All","!","%","x"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Dudley","E08000027","All","79","%","14"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Coventry","E08000026","All","!","%","28"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Stoke-on-Trent","E06000021","All","80","%","15"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Telford and Wrekin","E06000020","All","100","%","6"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Shropshire","E06000051","All","100","%","7"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Worcestershire","E10000034","All","!","%","9"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Staffordshire","E10000028","All","90","%","31"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Warwickshire","E10000031","All","!","%","18"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Birmingham","E08000025","All","90","%","125"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Walsall","E08000030","All","73","%","11"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Wolverhampton","E08000031","All","!","%","19"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Solihull","E08000029","All","100","%","21"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Wakefield","E08000036","All","!","%","16"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","North Yorkshire","E10000023","All","!","%","12"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Barnsley","E08000016","All","!","%","x"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","North East Lincolnshire","E06000012","All","100","%","5"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Rotherham","E08000018","All","80","%","15"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Sheffield","E08000019","All","93","%","54"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Kingston upon Hull, City of","E06000010","All","!","%","8"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","East Riding of Yorkshire","E06000011","All","!","%","x"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Kirklees","E08000034","All","62","%","13"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","North Lincolnshire","E06000013","All","100","%","7"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","York","E06000014","All","!","%","5"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Doncaster","E08000017","All","!","%","17"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Calderdale","E08000033","All","!","%","5"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Leeds","E08000035","All","89","%","65"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Bradford","E08000032","All","!","%","8"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","East","Luton","E06000032","Boys","!","%","4"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","East","Central Bedfordshire","E06000056","Boys","100","%","7"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","East","Hertfordshire","E10000015","Boys","93","%","45"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","East","Suffolk","E10000029","Boys","!","%","4"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","East","Norfolk","E10000020","Boys","!","%","13"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","East","Southend-on-Sea","E06000033","Boys","!","%","5"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","East","Cambridgeshire","E10000003","Boys","!","%","27"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","East","Essex","E10000012","Boys","!","%","38"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","East","Bedford","E06000055","Boys","!","%","x"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","East","Thurrock","E06000034","Boys","!","%","9"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","East","Peterborough","E06000031","Boys","!","%","7"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Nottingham","E06000018","Boys","100","%","6"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Rutland","E06000017","Boys","N/A","%","0"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Leicester","E06000016","Boys","56","%","9"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Nottinghamshire","E10000024","Boys","72","%","25"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Northamptonshire","E10000021","Boys","!","%","19"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Leicestershire","E10000018","Boys","100","%","9"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Lincolnshire","E10000019","Boys","80","%","15"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Derby","E06000015","Boys","69","%","13"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Derbyshire","E10000007","Boys","!","%","11"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Barnet","E09000003","Boys","80","%","30"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Islington","E09000019","Boys","!","%","3"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Enfield","E09000010","Boys","100","%","14"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Bromley","E09000006","Boys","91","%","33"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Southwark","E09000028","Boys","!","%","22"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Hackney","E09000012","Boys","!","%","17"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Wandsworth","E09000032","Boys","!","%","7"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Haringey","E09000014","Boys","!","%","27"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Bexley","E09000004","Boys","83","%","18"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Havering","E09000016","Boys","100","%","12"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Lambeth","E09000022","Boys","!","%","5"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Newham","E09000025","Boys","100","%","13"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Lewisham","E09000023","Boys","84","%","32"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Hammersmith and Fulham","E09000013","Boys","!","%","x"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Sutton","E09000029","Boys","!","%","20"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Merton","E09000024","Boys","!","%","7"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Croydon","E09000008","Boys","100","%","14"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Kensington and Chelsea","E09000020","Boys","100","%","3"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Brent","E09000005","Boys","!","%","x"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Ealing","E09000009","Boys","!","%","8"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Kingston upon Thames","E09000021","Boys","!","%","14"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Hounslow","E09000018","Boys","100","%","7"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Greenwich","E09000011","Boys","100","%","39"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Redbridge","E09000026","Boys","!","%","11"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Harrow","E09000015","Boys","100","%","9"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Westminster","E09000033","Boys","!","%","9"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Richmond upon Thames","E09000027","Boys","!","%","9"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Waltham Forest","E09000031","Boys","!","%","25"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","City of London","E09000001","Boys","!","%","*"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Barking and Dagenham","E09000002","Boys","100","%","6"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Hillingdon","E09000017","Boys","!","%","3"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Camden","E09000007","Boys","!","%","7"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Tower Hamlets","E09000030","Boys","100","%","18"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","North East","Gateshead","E08000037","Boys","!","%","9"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Chinese","ONS 2001 5+1","2016/2017","Academic year","North East","County Durham","E06000047","Boys","!","%","6"
