"Title","Mathematics attainments for children aged 6 to 7 (key stage 1)"
"Location","England"
"Time period","2016/17"
"Data source","Department for Education"
"Data source link","https://www.gov.uk/government/statistics/phonics-screening-check-and-key-stage-1-assessments-england-2017"
"Source","https://www.ethnicity-facts-figures.service.gov.uk/"
"Last updated","2018-05-04"
"Measure","Ethnicity","Ethnicity_Type","Time","Time_Type","Region","Local_Authority","Local_Authority_Code","Gender","Value","Value_Type","Denominator"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2015/2016","Academic year","South East","West Berkshire","E06000037","All","81","%","90"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","South East","Buckinghamshire","E10000002","All","75","%","476"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2015/2016","Academic year","South East","Buckinghamshire","E10000002","All","71","%","487"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2015/2016","Academic year","South East","East Sussex","E10000011","All","75","%","257"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2015/2016","Academic year","South East","Milton Keynes","E06000042","All","74","%","293"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2015/2016","Academic year","South East","Surrey","E10000030","All","78","%","810"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","South East","Reading","E06000038","All","76","%","244"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2015/2016","Academic year","South East","Slough","E06000039","All","74","%","202"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2015/2016","Academic year","South East","Kent","E10000016","All","82","%","929"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","South West","Wiltshire","E06000054","All","68","%","182"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","South West","North Somerset","E06000024","All","79","%","96"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2015/2016","Academic year","South West","Torbay","E06000027","All","78","%","55"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","South West","Devon","E10000008","All","79","%","209"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2015/2016","Academic year","South West","Bath and North East Somerset","E06000022","All","74","%","76"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","South West","Plymouth","E06000026","All","74","%","96"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2015/2016","Academic year","South West","Gloucestershire","E10000013","All","70","%","319"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2015/2016","Academic year","South West","South Gloucestershire","E06000025","All","74","%","179"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","South West","Swindon","E06000030","All","78","%","179"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","South West","Somerset","E10000027","All","78","%","152"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","South West","Bath and North East Somerset","E06000022","All","81","%","100"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","South West","South Gloucestershire","E06000025","All","78","%","192"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","South West","Cornwall","E06000052","All","74","%","148"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2015/2016","Academic year","South West","Poole","E06000029","All","78","%","67"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2015/2016","Academic year","South West","Bournemouth","E06000028","All","74","%","137"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2015/2016","Academic year","South West","Wiltshire","E06000054","All","74","%","176"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","South West","Gloucestershire","E10000013","All","76","%","323"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2015/2016","Academic year","South West","Somerset","E10000027","All","74","%","148"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2015/2016","Academic year","South West","Devon","E10000008","All","70","%","164"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2015/2016","Academic year","South West","North Somerset","E06000024","All","84","%","85"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2015/2016","Academic year","South West","Bristol, City of","E06000023","All","66","%","421"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2015/2016","Academic year","South West","Isles of Scilly","E06000053","All","!","%","!"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2015/2016","Academic year","South West","Dorset","E10000009","All","73","%","103"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2015/2016","Academic year","South West","Plymouth","E06000026","All","66","%","102"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","South West","Dorset","E10000009","All","74","%","113"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2015/2016","Academic year","South West","Cornwall","E06000052","All","77","%","137"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2015/2016","Academic year","South West","Swindon","E06000030","All","71","%","154"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","South West","Torbay","E06000027","All","80","%","41"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","South West","Isles of Scilly","E06000053","All","!","%","*"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","South West","Bristol, City of","E06000023","All","72","%","479"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","South West","Poole","E06000029","All","71","%","66"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","South West","Bournemouth","E06000028","All","84","%","133"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Herefordshire, County of","E06000019","All","82","%","68"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Coventry","E08000026","All","71","%","294"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Telford and Wrekin","E06000020","All","81","%","107"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Walsall","E08000030","All","73","%","274"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Solihull","E08000029","All","75","%","228"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Stoke-on-Trent","E06000021","All","72","%","159"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Shropshire","E06000051","All","74","%","76"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Dudley","E08000027","All","75","%","228"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Dudley","E08000027","All","69","%","279"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Birmingham","E08000025","All","66","%","1312"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Staffordshire","E10000028","All","79","%","327"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Sandwell","E08000028","All","71","%","395"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Solihull","E08000029","All","75","%","211"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Telford and Wrekin","E06000020","All","71","%","106"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Walsall","E08000030","All","69","%","231"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Coventry","E08000026","All","70","%","320"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Wolverhampton","E08000031","All","71","%","385"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Birmingham","E08000025","All","72","%","1433"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Warwickshire","E10000031","All","78","%","298"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Staffordshire","E10000028","All","75","%","346"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Warwickshire","E10000031","All","75","%","321"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Herefordshire, County of","E06000019","All","83","%","46"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Wolverhampton","E08000031","All","75","%","458"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Sandwell","E08000028","All","71","%","440"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Shropshire","E06000051","All","77","%","78"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Worcestershire","E10000034","All","70","%","230"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Worcestershire","E10000034","All","72","%","211"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Stoke-on-Trent","E06000021","All","72","%","162"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Kingston upon Hull, City of","E06000010","All","79","%","116"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","North East Lincolnshire","E06000012","All","81","%","63"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Kirklees","E08000034","All","68","%","373"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","North Yorkshire","E10000023","All","67","%","137"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Barnsley","E08000016","All","70","%","74"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","North East Lincolnshire","E06000012","All","80","%","51"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Barnsley","E08000016","All","68","%","56"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Bradford","E08000032","All","70","%","476"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Leeds","E08000035","All","65","%","699"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","North Lincolnshire","E06000013","All","81","%","36"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","East Riding of Yorkshire","E06000011","All","79","%","89"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Leeds","E08000035","All","59","%","617"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Wakefield","E08000036","All","80","%","142"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Bradford","E08000032","All","69","%","461"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Sheffield","E08000019","All","70","%","507"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","York","E06000014","All","71","%","69"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Calderdale","E08000033","All","68","%","129"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Rotherham","E08000018","All","73","%","110"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","North Lincolnshire","E06000013","All","85","%","33"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Kirklees","E08000034","All","67","%","394"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Wakefield","E08000036","All","74","%","141"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Doncaster","E08000017","All","70","%","122"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","East Riding of Yorkshire","E06000011","All","76","%","96"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Sheffield","E08000019","All","76","%","521"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","York","E06000014","All","78","%","73"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","North Yorkshire","E10000023","All","74","%","176"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Doncaster","E08000017","All","74","%","113"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Calderdale","E08000033","All","67","%","106"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Rotherham","E08000018","All","70","%","112"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Kingston upon Hull, City of","E06000010","All","73","%","131"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","East","Peterborough","E06000031","Boys","70","%","103"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2015/2016","Academic year","East","Suffolk","E10000029","Boys","71","%","239"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","East","Bedford","E06000055","Boys","66","%","129"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2015/2016","Academic year","East","Norfolk","E10000020","Boys","73","%","149"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","East","Cambridgeshire","E10000003","Boys","76","%","214"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","East","Southend-on-Sea","E06000033","Boys","83","%","81"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","East","Suffolk","E10000029","Boys","71","%","234"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","East","Luton","E06000032","Boys","66","%","180"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2015/2016","Academic year","East","Essex","E10000012","Boys","75","%","386"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","East","Hertfordshire","E10000015","Boys","75","%","591"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","East","Thurrock","E06000034","Boys","77","%","79"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2015/2016","Academic year","East","Peterborough","E06000031","Boys","70","%","88"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2015/2016","Academic year","East","Southend-on-Sea","E06000033","Boys","69","%","68"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","East","Central Bedfordshire","E06000056","Boys","82","%","100"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2015/2016","Academic year","East","Thurrock","E06000034","Boys","73","%","73"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2015/2016","Academic year","East","Cambridgeshire","E10000003","Boys","67","%","188"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2015/2016","Academic year","East","Hertfordshire","E10000015","Boys","78","%","530"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2015/2016","Academic year","East","Central Bedfordshire","E06000056","Boys","70","%","97"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2015/2016","Academic year","East","Luton","E06000032","Boys","74","%","168"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2015/2016","Academic year","East","Bedford","E06000055","Boys","67","%","122"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","East","Norfolk","E10000020","Boys","65","%","138"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","East","Essex","E10000012","Boys","76","%","444"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Leicester","E06000016","Boys","63","%","172"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Rutland","E06000017","Boys","!","%","10"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Nottingham","E06000018","Boys","67","%","256"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Lincolnshire","E10000019","Boys","80","%","116"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Derby","E06000015","Boys","64","%","137"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Derbyshire","E10000007","Boys","67","%","132"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Nottinghamshire","E10000024","Boys","74","%","219"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Nottingham","E06000018","Boys","71","%","293"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Rutland","E06000017","Boys","!","%","5"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Northamptonshire","E10000021","Boys","75","%","283"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Nottinghamshire","E10000024","Boys","75","%","230"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Lincolnshire","E10000019","Boys","73","%","121"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Derby","E06000015","Boys","70","%","124"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Northamptonshire","E10000021","Boys","69","%","293"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Leicestershire","E10000018","Boys","70","%","200"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Derbyshire","E10000007","Boys","68","%","142"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Leicester","E06000016","Boys","73","%","200"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Leicestershire","E10000018","Boys","76","%","160"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Havering","E09000016","Boys","78","%","114"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Bromley","E09000006","Boys","79","%","258"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Hillingdon","E09000017","Boys","80","%","270"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Redbridge","E09000026","Boys","70","%","182"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","City of London","E09000001","Boys","!","%","*"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Havering","E09000016","Boys","74","%","106"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Southwark","E09000028","Boys","78","%","205"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Hillingdon","E09000017","Boys","74","%","234"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Richmond upon Thames","E09000027","Boys","76","%","137"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Waltham Forest","E09000031","Boys","81","%","232"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Barking and Dagenham","E09000002","Boys","71","%","157"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Greenwich","E09000011","Boys","81","%","195"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Sutton","E09000029","Boys","83","%","124"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Richmond upon Thames","E09000027","Boys","84","%","135"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Tower Hamlets","E09000030","Boys","77","%","118"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Barnet","E09000003","Boys","72","%","243"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Bexley","E09000004","Boys","76","%","135"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Hackney","E09000012","Boys","80","%","161"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Enfield","E09000010","Boys","74","%","260"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Greenwich","E09000011","Boys","82","%","181"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Harrow","E09000015","Boys","80","%","138"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Islington","E09000019","Boys","78","%","148"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Ealing","E09000009","Boys","78","%","211"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Harrow","E09000015","Boys","80","%","124"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Haringey","E09000014","Boys","83","%","178"
