"Title","Reading attainments for children aged 5 to 7 by ethnicity and area"
"Location","England"
"Time period","2015/16"
"Data source","Key stage 1 statistics https://www.gov.uk/government/statistics/phonics-screening-check-and-key-stage-1-assessments-england-2016"
"Source","https://www.ethnicityfactsandfigures.digitalbeta.org.uk"

"Region","Local Authority","LA Code","Ethnicity","Ethnicity type","Gender","Gender_type","Value"
"Yorkshire and The Humber","Wakefield","E08000036","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","72"
"Yorkshire and The Humber","York","E06000014","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!"
"East Midlands","Derby","E06000015","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","70"
"East Midlands","Derbyshire","E10000007","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","74"
"East Midlands","Leicester","E06000016","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","70"
"East Midlands","Leicestershire","E10000018","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","76"
"East Midlands","Lincolnshire","E10000019","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","75"
"East Midlands","Northamptonshire","E10000021","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","73"
"East Midlands","Nottingham","E06000018","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","74"
"East Midlands","Nottinghamshire","E10000024","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","69"
"East Midlands","Rutland","E06000017","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","57"
"West Midlands","Birmingham","E08000025","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","71"
"West Midlands","Coventry","E08000026","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","72"
"West Midlands","Dudley","E08000027","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","85"
"West Midlands","Herefordshire, County of","E06000019","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","100"
"West Midlands","Sandwell","E08000028","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","73"
"West Midlands","Shropshire","E06000051","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!"
"West Midlands","Solihull","E08000029","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","76"
"West Midlands","Staffordshire","E10000028","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","67"
"West Midlands","Stoke-on-Trent","E06000021","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","74"
"West Midlands","Telford and Wrekin","E06000020","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","84"
"West Midlands","Walsall","E08000030","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","81"
"West Midlands","Warwickshire","E10000031","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","70"
"West Midlands","Wolverhampton","E08000031","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","79"
"West Midlands","Worcestershire","E10000034","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","70"
"East","Bedford","E06000055","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","76"
"East","Cambridgeshire","E10000003","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","71"
"East","Central Bedfordshire","E06000056","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","85"
"East","Essex","E10000012","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","80"
"East","Hertfordshire","E10000015","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","79"
"East","Luton","E06000032","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","74"
"East","Norfolk","E10000020","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","76"
"East","Peterborough","E06000031","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","76"
"East","Southend-on-Sea","E06000033","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","77"
"East","Suffolk","E10000029","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","75"
"East","Thurrock","E06000034","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","84"
"London","Camden","E09000007","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","73"
"London","City of London","E09000001","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!"
"London","Hackney","E09000012","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","80"
"London","Hammersmith and Fulham","E09000013","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","75"
"London","Haringey","E09000014","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","79"
"London","Islington","E09000019","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","71"
"London","Kensington and Chelsea","E09000020","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","81"
"London","Lambeth","E09000022","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","77"
"London","Lewisham","E09000023","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","77"
"London","Newham","E09000025","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","81"
"London","Southwark","E09000028","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","77"
"London","Tower Hamlets","E09000030","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","78"
"London","Wandsworth","E09000032","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","75"
"London","Westminster","E09000033","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","81"
"London","Barking and Dagenham","E09000002","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","81"
"London","Barnet","E09000003","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","75"
"London","Bexley","E09000004","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","89"
"London","Brent","E09000005","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","74"
"London","Bromley","E09000006","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","86"
"London","Croydon","E09000008","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","75"
"London","Ealing","E09000009","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","68"
"London","Enfield","E09000010","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","73"
"London","Greenwich","E09000011","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","85"
"London","Harrow","E09000015","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","75"
"London","Havering","E09000016","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","82"
"London","Hillingdon","E09000017","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","75"
"London","Hounslow","E09000018","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","78"
"London","Kingston upon Thames","E09000021","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","69"
"London","Merton","E09000024","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","77"
"London","Redbridge","E09000026","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","72"
"London","Richmond upon Thames","E09000027","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","73"
"London","Sutton","E09000029","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","77"
"London","Waltham Forest","E09000031","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","80"
"South East","Bracknell Forest","E06000036","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","76"
"South East","Brighton and Hove","E06000043","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","69"
"South East","Buckinghamshire","E10000002","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","80"
"South East","East Sussex","E10000011","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","81"
"South East","Hampshire","E10000014","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","84"
"South East","Isle of Wight","E06000046","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!"
"South East","Kent","E10000016","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","82"
"South East","Medway","E06000035","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","87"
"South East","Milton Keynes","E06000042","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","79"
"South East","Oxfordshire","E10000025","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","77"
"South East","Portsmouth","E06000044","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","72"
"South East","Reading","E06000038","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","77"
"South East","Slough","E06000039","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","77"
"South East","Southampton","E06000045","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","76"
"South East","Surrey","E10000030","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","83"
"South East","West Berkshire","E06000037","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!"
"South East","West Sussex","E10000032","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","61"
"South East","Windsor and Maidenhead","E06000040","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!"
"South East","Wokingham","E06000041","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","83"
"South West","Bath and North East Somerset","E06000022","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","70"
"South West","Bournemouth","E06000028","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","84"
"South West","Bristol, City of","E06000023","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","64"
"South West","Cornwall","E06000052","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!"
"South West","Devon","E10000008","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","57"
"South West","Dorset","E10000009","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","70"
"South West","Gloucestershire","E10000013","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","67"
"South West","Isles of Scilly","E06000053","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!"
"South West","North Somerset","E06000024","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!"
"South West","Plymouth","E06000026","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","86"
"South West","Poole","E06000029","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","62"
"South West","Somerset","E10000027","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","57"
"South West","South Gloucestershire","E06000025","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","76"
"South West","Swindon","E06000030","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","73"
"South West","Torbay","E06000027","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!"
"South West","Wiltshire","E06000054","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","78"
"North East","County Durham","E06000047","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","73"
"North East","Darlington","E06000005","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!"
"North East","Gateshead","E08000037","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","75"
"North East","Hartlepool","E06000001","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!"
"North East","Middlesbrough","E06000002","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!"
"North East","Newcastle upon Tyne","E08000021","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","85"
"North East","North Tyneside","E08000022","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","60"
"North East","Northumberland","E06000057","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","69"
"North East","Redcar and Cleveland","E06000003","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!"
"North East","South Tyneside","E08000023","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!"
"North East","Stockton-on-Tees","E06000004","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","100"
"North East","Sunderland","E08000024","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","77"
"North West","Blackburn with Darwen","E06000008","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","100"
"North West","Blackpool","E06000009","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","50"
"North West","Bolton","E08000001","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!"
"North West","Bury","E08000002","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","100"
"North West","Cheshire East","E06000049","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","73"
"North West","Cheshire West and Chester","E06000050","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!"
"North West","Cumbria","E10000006","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!"
"North West","Halton","E06000006","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!"
"North West","Knowsley","E08000011","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","100"
"North West","Lancashire","E10000017","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","76"
"North West","Liverpool","E08000012","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","67"
"North West","Manchester","E08000003","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","82"
"North West","Oldham","E08000004","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","76"
"North West","Rochdale","E08000005","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!"
"North West","Salford","E08000006","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!"
"North West","Sefton","E08000014","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!"
"North West","St. Helens","E08000013","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!"
"North West","Stockport","E08000007","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","75"
"North West","Tameside","E08000008","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","40"
"North West","Trafford","E08000009","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","79"
"North West","Warrington","E06000007","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!"
"North West","Wigan","E08000010","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","75"
"North West","Wirral","E08000015","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","57"
"Yorkshire and The Humber","Barnsley","E08000016","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!"
"Yorkshire and The Humber","Bradford","E08000032","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!"
"Yorkshire and The Humber","Calderdale","E08000033","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","57"
"Yorkshire and The Humber","Doncaster","E08000017","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","63"
"Yorkshire and The Humber","East Riding of Yorkshire","E06000011","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","100"
"Yorkshire and The Humber","Kingston upon Hull, City of","E06000010","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!"
"Yorkshire and The Humber","Kirklees","E08000034","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","63"
"Yorkshire and The Humber","Leeds","E08000035","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","66"
"Yorkshire and The Humber","North East Lincolnshire","E06000012","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!"
"Yorkshire and The Humber","North Lincolnshire","E06000013","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!"
"Yorkshire and The Humber","North Yorkshire","E10000023","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","76"
"Yorkshire and The Humber","Rotherham","E08000018","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!"
"Yorkshire and The Humber","Sheffield","E08000019","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","82"
"Yorkshire and The Humber","Wakefield","E08000036","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","79"
"Yorkshire and The Humber","York","E06000014","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","57"
"East Midlands","Derby","E06000015","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","70"
"East Midlands","Derbyshire","E10000007","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","73"
"East Midlands","Leicester","E06000016","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!"
"East Midlands","Leicestershire","E10000018","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","69"
"East Midlands","Lincolnshire","E10000019","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","82"
"East Midlands","Northamptonshire","E10000021","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","86"
"East Midlands","Nottingham","E06000018","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","76"
"East Midlands","Nottinghamshire","E10000024","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","71"
"East Midlands","Rutland","E06000017","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!"
"West Midlands","Birmingham","E08000025","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","83"
"West Midlands","Coventry","E08000026","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","79"
"West Midlands","Dudley","E08000027","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!"
"West Midlands","Herefordshire, County of","E06000019","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!"
"West Midlands","Sandwell","E08000028","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","55"
"West Midlands","Shropshire","E06000051","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!"
"West Midlands","Solihull","E08000029","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!"
"West Midlands","Staffordshire","E10000028","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","79"
"West Midlands","Stoke-on-Trent","E06000021","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","70"
"West Midlands","Telford and Wrekin","E06000020","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","100"
"West Midlands","Walsall","E08000030","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!"
"West Midlands","Warwickshire","E10000031","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!"
"West Midlands","Wolverhampton","E08000031","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","67"
"West Midlands","Worcestershire","E10000034","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","67"
"East","Bedford","E06000055","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","100"
"East","Cambridgeshire","E10000003","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","83"
"East","Central Bedfordshire","E06000056","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!"
"East","Essex","E10000012","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","84"
"East","Hertfordshire","E10000015","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","92"
"East","Luton","E06000032","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","58"
"East","Norfolk","E10000020","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","83"
"East","Peterborough","E06000031","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!"
"East","Southend-on-Sea","E06000033","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","71"
"East","Suffolk","E10000029","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","100"
"East","Thurrock","E06000034","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","80"
"London","Camden","E09000007","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","65"
"London","City of London","E09000001","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!"
"London","Hackney","E09000012","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","83"
"London","Hammersmith and Fulham","E09000013","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","100"
"London","Haringey","E09000014","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","90"
"London","Islington","E09000019","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!"
"London","Kensington and Chelsea","E09000020","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!"
"London","Lambeth","E09000022","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","83"
"London","Lewisham","E09000023","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","76"
"London","Newham","E09000025","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","81"
"London","Southwark","E09000028","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","78"
"London","Tower Hamlets","E09000030","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","88"
"London","Wandsworth","E09000032","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","84"
"London","Westminster","E09000033","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!"
"London","Barking and Dagenham","E09000002","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","81"
"London","Barnet","E09000003","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","84"
"London","Bexley","E09000004","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!"
"London","Brent","E09000005","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!"
"London","Bromley","E09000006","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","89"
"London","Croydon","E09000008","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!"
"London","Ealing","E09000009","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","100"
"London","Enfield","E09000010","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","77"
"London","Greenwich","E09000011","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","83"
"London","Harrow","E09000015","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!"
"London","Havering","E09000016","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","79"
"London","Hillingdon","E09000017","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","63"
"London","Hounslow","E09000018","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","85"
"London","Kingston upon Thames","E09000021","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","86"
"London","Merton","E09000024","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","83"
"London","Redbridge","E09000026","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","82"
"London","Richmond upon Thames","E09000027","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!"
"London","Sutton","E09000029","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","91"
"London","Waltham Forest","E09000031","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","82"
"South East","Bracknell Forest","E06000036","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!"
"South East","Brighton and Hove","E06000043","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!"
"South East","Buckinghamshire","E10000002","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","76"
"South East","East Sussex","E10000011","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!"
"South East","Hampshire","E10000014","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","81"
"South East","Isle of Wight","E06000046","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!"
"South East","Kent","E10000016","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","78"
"South East","Medway","E06000035","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","100"
"South East","Milton Keynes","E06000042","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","85"
"South East","Oxfordshire","E10000025","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","85"
"South East","Portsmouth","E06000044","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","100"
"South East","Reading","E06000038","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!"
"South East","Slough","E06000039","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","100"
"South East","Southampton","E06000045","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","85"
"South East","Surrey","E10000030","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","88"
"South East","West Berkshire","E06000037","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","100"
"South East","West Sussex","E10000032","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","81"
"South East","Windsor and Maidenhead","E06000040","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!"
"South East","Wokingham","E06000041","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!"
"South West","Bath and North East Somerset","E06000022","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","63"
"South West","Bournemouth","E06000028","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","71"
"South West","Bristol, City of","E06000023","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!"
"South West","Cornwall","E06000052","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!"
"South West","Devon","E10000008","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!"
"South West","Dorset","E10000009","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!"
"South West","Gloucestershire","E10000013","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!"
"South West","Isles of Scilly","E06000053","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!"
"South West","North Somerset","E06000024","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!"
"South West","Plymouth","E06000026","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","64"
"South West","Poole","E06000029","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","100"
"South West","Somerset","E10000027","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","75"
"South West","South Gloucestershire","E06000025","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","84"
