"Title","GCSE-level exam results (‘Attainment 8’) by ethnicity and area"
"Location","England"
"Time period","2015/16"
"Data source","Key stage 4 statistics https://www.gov.uk/government/statistics/revised-gcse-and-equivalent-results-in-england-2015-to-2016"
"Source","https://www.ethnicityfactsandfigures.digitalbeta.org.uk"

"Measure","Time","Time Type","Ethnicity","Ethnicity Type","Geography","Geography type","ONS geography code","Gender","FSM","Value","Denominator","Lower confidence interval","Upper confidence interval"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Northumberland","Local Authority","E06000057","All pupils","All pupils","69","6","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Redcar and Cleveland","Local Authority","E06000003","All pupils","All pupils","!","!","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","South Tyneside","Local Authority","E08000023","All pupils","All pupils","N/A","0","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Stockton-on-Tees","Local Authority","E06000004","All pupils","All pupils","!","!","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Sunderland","Local Authority","E08000024","All pupils","All pupils","65","3","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Blackburn with Darwen","Local Authority","E06000008","All pupils","All pupils","!","!","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Blackpool","Local Authority","E06000009","All pupils","All pupils","60","5","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Bolton","Local Authority","E08000001","All pupils","All pupils","57","7","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Bury","Local Authority","E08000002","All pupils","All pupils","50","4","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Cheshire East","Local Authority","E06000049","All pupils","All pupils","60","15","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Cheshire West and Chester","Local Authority","E06000050","All pupils","All pupils","59","8","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Cumbria","Local Authority","E10000006","All pupils","All pupils","65","9","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Halton","Local Authority","E06000006","All pupils","All pupils","N/A","0","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Knowsley","Local Authority","E08000011","All pupils","All pupils","!","!","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Lancashire","Local Authority","E10000017","All pupils","All pupils","63","32","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Liverpool","Local Authority","E08000012","All pupils","All pupils","63","45","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Manchester","Local Authority","E08000003","All pupils","All pupils","60","43","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Oldham","Local Authority","E08000004","All pupils","All pupils","65","7","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Rochdale","Local Authority","E08000005","All pupils","All pupils","!","!","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Salford","Local Authority","E08000006","All pupils","All pupils","58","6","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Sefton","Local Authority","E08000014","All pupils","All pupils","59","8","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","St. Helens","Local Authority","E08000013","All pupils","All pupils","71","4","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Stockport","Local Authority","E08000007","All pupils","All pupils","52","16","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Tameside","Local Authority","E08000008","All pupils","All pupils","57","12","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Trafford","Local Authority","E08000009","All pupils","All pupils","68","49","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Warrington","Local Authority","E06000007","All pupils","All pupils","64","6","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Wigan","Local Authority","E08000010","All pupils","All pupils","65","3","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Wirral","Local Authority","E08000015","All pupils","All pupils","63","14","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Barnsley","Local Authority","E08000016","All pupils","All pupils","N/A","0","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Bradford","Local Authority","E08000032","All pupils","All pupils","!","!","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Calderdale","Local Authority","E08000033","All pupils","All pupils","60","4","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Doncaster","Local Authority","E08000017","All pupils","All pupils","62","10","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","East Riding of Yorkshire","Local Authority","E06000011","All pupils","All pupils","63","3","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Kingston upon Hull, City of","Local Authority","E06000010","All pupils","All pupils","!","!","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Kirklees","Local Authority","E08000034","All pupils","All pupils","63","10","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Leeds","Local Authority","E08000035","All pupils","All pupils","61","28","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","North East Lincolnshire","Local Authority","E06000012","All pupils","All pupils","!","!","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","North Lincolnshire","Local Authority","E06000013","All pupils","All pupils","72","4","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","North Yorkshire","Local Authority","E10000023","All pupils","All pupils","67","13","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Rotherham","Local Authority","E08000018","All pupils","All pupils","67","8","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Sheffield","Local Authority","E08000019","All pupils","All pupils","66","18","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Wakefield","Local Authority","E08000036","All pupils","All pupils","52","6","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","York","Local Authority","E06000014","All pupils","All pupils","62","9","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Derby","Local Authority","E06000015","All pupils","All pupils","64","8","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Derbyshire","Local Authority","E10000007","All pupils","All pupils","52","14","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Leicester","Local Authority","E06000016","All pupils","All pupils","62","3","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Leicestershire","Local Authority","E10000018","All pupils","All pupils","56","22","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Lincolnshire","Local Authority","E10000019","All pupils","All pupils","65","33","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Northamptonshire","Local Authority","E10000021","All pupils","All pupils","63","20","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Nottingham","Local Authority","E06000018","All pupils","All pupils","63","8","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Nottinghamshire","Local Authority","E10000024","All pupils","All pupils","64","25","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Rutland","Local Authority","E06000017","All pupils","All pupils","N/A","0","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Birmingham","Local Authority","E08000025","All pupils","All pupils","66","45","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Coventry","Local Authority","E08000026","All pupils","All pupils","59","9","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Dudley","Local Authority","E08000027","All pupils","All pupils","59","4","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Herefordshire, County of","Local Authority","E06000019","All pupils","All pupils","59","4","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Sandwell","Local Authority","E08000028","All pupils","All pupils","64","5","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Shropshire","Local Authority","E06000051","All pupils","All pupils","52","8","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Solihull","Local Authority","E08000029","All pupils","All pupils","55","10","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Staffordshire","Local Authority","E10000028","All pupils","All pupils","61","20","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Stoke-on-Trent","Local Authority","E06000021","All pupils","All pupils","62","9","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Telford and Wrekin","Local Authority","E06000020","All pupils","All pupils","60","9","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Walsall","Local Authority","E08000030","All pupils","All pupils","64","3","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Warwickshire","Local Authority","E10000031","All pupils","All pupils","60","16","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Wolverhampton","Local Authority","E08000031","All pupils","All pupils","56","3","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Worcestershire","Local Authority","E10000034","All pupils","All pupils","60","8","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Bedford","Local Authority","E06000055","All pupils","All pupils","68","3","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Cambridgeshire","Local Authority","E10000003","All pupils","All pupils","63","30","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Central Bedfordshire","Local Authority","E06000056","All pupils","All pupils","60","10","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Essex","Local Authority","E10000012","All pupils","All pupils","59","51","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Hertfordshire","Local Authority","E10000015","All pupils","All pupils","65","63","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Luton","Local Authority","E06000032","All pupils","All pupils","56","4","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Norfolk","Local Authority","E10000020","All pupils","All pupils","61","25","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Peterborough","Local Authority","E06000031","All pupils","All pupils","65","8","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Southend-on-Sea","Local Authority","E06000033","All pupils","All pupils","66","22","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Suffolk","Local Authority","E10000029","All pupils","All pupils","55","4","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Thurrock","Local Authority","E06000034","All pupils","All pupils","61","9","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Camden","Local Authority","E09000007","All pupils","All pupils","66","10","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","City of London","Local Authority","E09000001","All pupils","All pupils","N/A","N/A","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Hackney","Local Authority","E09000012","All pupils","All pupils","68","12","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Hammersmith and Fulham","Local Authority","E09000013","All pupils","All pupils","66","6","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Haringey","Local Authority","E09000014","All pupils","All pupils","55","12","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Islington","Local Authority","E09000019","All pupils","All pupils","!","!","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Kensington and Chelsea","Local Authority","E09000020","All pupils","All pupils","!","!","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Lambeth","Local Authority","E09000022","All pupils","All pupils","64","15","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Lewisham","Local Authority","E09000023","All pupils","All pupils","61","37","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Newham","Local Authority","E09000025","All pupils","All pupils","60","11","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Southwark","Local Authority","E09000028","All pupils","All pupils","64","34","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Tower Hamlets","Local Authority","E09000030","All pupils","All pupils","68","10","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Wandsworth","Local Authority","E09000032","All pupils","All pupils","67","14","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Westminster","Local Authority","E09000033","All pupils","All pupils","66","18","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Barking and Dagenham","Local Authority","E09000002","All pupils","All pupils","55","6","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Barnet","Local Authority","E09000003","All pupils","All pupils","68","46","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Bexley","Local Authority","E09000004","All pupils","All pupils","63","40","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Brent","Local Authority","E09000005","All pupils","All pupils","62","9","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Bromley","Local Authority","E09000006","All pupils","All pupils","66","36","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Croydon","Local Authority","E09000008","All pupils","All pupils","65","21","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Ealing","Local Authority","E09000009","All pupils","All pupils","64","5","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Enfield","Local Authority","E09000010","All pupils","All pupils","67","20","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Greenwich","Local Authority","E09000011","All pupils","All pupils","61","24","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Harrow","Local Authority","E09000015","All pupils","All pupils","63","11","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Havering","Local Authority","E09000016","All pupils","All pupils","62","11","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Hillingdon","Local Authority","E09000017","All pupils","All pupils","62","12","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Hounslow","Local Authority","E09000018","All pupils","All pupils","52","5","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Kingston upon Thames","Local Authority","E09000021","All pupils","All pupils","71","23","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Merton","Local Authority","E09000024","All pupils","All pupils","64","6","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Redbridge","Local Authority","E09000026","All pupils","All pupils","66","20","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Richmond upon Thames","Local Authority","E09000027","All pupils","All pupils","61","12","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Sutton","Local Authority","E09000029","All pupils","All pupils","74","41","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Waltham Forest","Local Authority","E09000031","All pupils","All pupils","53","22","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Bracknell Forest","Local Authority","E06000036","All pupils","All pupils","64","4","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Brighton and Hove","Local Authority","E06000043","All pupils","All pupils","71","3","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Buckinghamshire","Local Authority","E10000002","All pupils","All pupils","63","18","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","East Sussex","Local Authority","E10000011","All pupils","All pupils","65","9","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Hampshire","Local Authority","E10000014","All pupils","All pupils","64","35","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Isle of Wight","Local Authority","E06000046","All pupils","All pupils","38","3","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Kent","Local Authority","E10000016","All pupils","All pupils","66","64","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Medway","Local Authority","E06000035","All pupils","All pupils","67","11","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Milton Keynes","Local Authority","E06000042","All pupils","All pupils","55","15","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Oxfordshire","Local Authority","E10000025","All pupils","All pupils","62","26","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Portsmouth","Local Authority","E06000044","All pupils","All pupils","64","7","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Reading","Local Authority","E06000038","All pupils","All pupils","78","21","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Slough","Local Authority","E06000039","All pupils","All pupils","73","5","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Southampton","Local Authority","E06000045","All pupils","All pupils","61","9","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Surrey","Local Authority","E10000030","All pupils","All pupils","61","44","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","West Berkshire","Local Authority","E06000037","All pupils","All pupils","62","12","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","West Sussex","Local Authority","E10000032","All pupils","All pupils","58","12","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Windsor and Maidenhead","Local Authority","E06000040","All pupils","All pupils","64","8","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Wokingham","Local Authority","E06000041","All pupils","All pupils","67","10","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Bath and North East Somerset","Local Authority","E06000022","All pupils","All pupils","!","!","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Bournemouth","Local Authority","E06000028","All pupils","All pupils","63","7","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Bristol, City of","Local Authority","E06000023","All pupils","All pupils","57","15","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Cornwall","Local Authority","E06000052","All pupils","All pupils","!","!","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Devon","Local Authority","E10000008","All pupils","All pupils","63","13","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Dorset","Local Authority","E10000009","All pupils","All pupils","65","11","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Gloucestershire","Local Authority","E10000013","All pupils","All pupils","62","23","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Isles of Scilly","Local Authority","E06000053","All pupils","All pupils","N/A","0","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","North Somerset","Local Authority","E06000024","All pupils","All pupils","58","6","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Plymouth","Local Authority","E06000026","All pupils","All pupils","60","13","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Poole","Local Authority","E06000029","All pupils","All pupils","68","5","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Somerset","Local Authority","E10000027","All pupils","All pupils","61","11","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","South Gloucestershire","Local Authority","E06000025","All pupils","All pupils","66","6","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Swindon","Local Authority","E06000030","All pupils","All pupils","57","10","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Torbay","Local Authority","E06000027","All pupils","All pupils","69","8","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Chinese","DFE","Wiltshire","Local Authority","E06000054","All pupils","All pupils","69","6","NA","NA"
