"Measure","Ethnicity","Ethnicity_Type","Time","Time_Type","Region","Local_Authority","Local_Authority_Code","Gender","Value","Value_Type","Denominator"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Doncaster","E08000017","Boys","65","%","54"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Leeds","E08000035","Boys","61","%","329"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Leeds","E08000035","Boys","62","%","349"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Barnsley","E08000016","Boys","59","%","32"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","York","E06000014","Boys","64","%","33"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","East Riding of Yorkshire","E06000011","Boys","80","%","45"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","North Yorkshire","E10000023","Boys","72","%","94"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Rotherham","E08000018","Boys","63","%","57"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Barnsley","E08000016","Boys","83","%","41"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Bradford","E08000032","Boys","64","%","256"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Kirklees","E08000034","Boys","63","%","209"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Kingston upon Hull, City of","E06000010","Boys","78","%","60"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","North Yorkshire","E10000023","Boys","69","%","70"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Sheffield","E08000019","Boys","66","%","247"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","North East Lincolnshire","E06000012","Boys","83","%","24"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Calderdale","E08000033","Boys","61","%","57"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","North Lincolnshire","E06000013","Boys","!","%","24"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","North East Lincolnshire","E06000012","Boys","74","%","31"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","East Riding of Yorkshire","E06000011","Boys","73","%","45"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Rotherham","E08000018","Boys","71","%","55"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","North Lincolnshire","E06000013","Boys","!","%","17"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","East","Essex","E10000012","Girls","83","%","400"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","East","Southend-on-Sea","E06000033","Girls","83","%","64"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","East","Essex","E10000012","Girls","84","%","435"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","East","Norfolk","E10000020","Girls","79","%","146"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","East","Peterborough","E06000031","Girls","84","%","97"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","East","Hertfordshire","E10000015","Girls","85","%","531"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","East","Bedford","E06000055","Girls","73","%","104"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","East","Central Bedfordshire","E06000056","Girls","87","%","104"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","East","Thurrock","E06000034","Girls","84","%","74"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","East","Southend-on-Sea","E06000033","Girls","80","%","85"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","East","Bedford","E06000055","Girls","75","%","110"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","East","Thurrock","E06000034","Girls","88","%","74"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","East","Peterborough","E06000031","Girls","78","%","103"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","East","Luton","E06000032","Girls","80","%","135"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","East","Luton","E06000032","Girls","80","%","146"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","East","Suffolk","E10000029","Girls","78","%","240"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","East","Cambridgeshire","E10000003","Girls","85","%","187"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","East","Hertfordshire","E10000015","Girls","86","%","554"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","East","Norfolk","E10000020","Girls","78","%","142"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","East","Central Bedfordshire","E06000056","Girls","80","%","107"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","East","Cambridgeshire","E10000003","Girls","82","%","201"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","East","Suffolk","E10000029","Girls","76","%","254"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Northamptonshire","E10000021","Girls","82","%","255"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Lincolnshire","E10000019","Girls","82","%","89"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Nottingham","E06000018","Girls","78","%","255"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Nottingham","E06000018","Girls","74","%","240"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Derby","E06000015","Girls","77","%","122"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Leicestershire","E10000018","Girls","86","%","173"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Rutland","E06000017","Girls","!","%","6"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Leicester","E06000016","Girls","79","%","173"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Leicester","E06000016","Girls","76","%","164"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Lincolnshire","E10000019","Girls","81","%","112"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Nottinghamshire","E10000024","Girls","75","%","215"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Leicestershire","E10000018","Girls","76","%","192"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Northamptonshire","E10000021","Girls","78","%","256"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Derby","E06000015","Girls","66","%","128"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Derbyshire","E10000007","Girls","86","%","142"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Rutland","E06000017","Girls","!","%","6"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Nottinghamshire","E10000024","Girls","84","%","224"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Derbyshire","E10000007","Girls","86","%","90"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Wandsworth","E09000032","Girls","80","%","159"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Harrow","E09000015","Girls","87","%","134"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Hackney","E09000012","Girls","89","%","141"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Lewisham","E09000023","Girls","84","%","294"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Kensington and Chelsea","E09000020","Girls","83","%","93"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Barking and Dagenham","E09000002","Girls","84","%","157"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Haringey","E09000014","Girls","90","%","171"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Ealing","E09000009","Girls","83","%","215"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Islington","E09000019","Girls","86","%","165"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Redbridge","E09000026","Girls","84","%","164"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","City of London","E09000001","Girls","!","%","*"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Newham","E09000025","Girls","87","%","173"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Enfield","E09000010","Girls","81","%","276"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Merton","E09000024","Girls","74","%","133"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Merton","E09000024","Girls","81","%","126"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Brent","E09000005","Girls","!","%","x"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Wandsworth","E09000032","Girls","83","%","165"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Tower Hamlets","E09000030","Girls","89","%","114"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Hillingdon","E09000017","Girls","86","%","256"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Lewisham","E09000023","Girls","83","%","291"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Camden","E09000007","Girls","86","%","90"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Hammersmith and Fulham","E09000013","Girls","85","%","106"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Bromley","E09000006","Girls","82","%","253"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Bromley","E09000006","Girls","88","%","191"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Waltham Forest","E09000031","Girls","88","%","218"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Newham","E09000025","Girls","89","%","160"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Hammersmith and Fulham","E09000013","Girls","80","%","89"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Hillingdon","E09000017","Girls","81","%","233"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Barnet","E09000003","Girls","79","%","224"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Harrow","E09000015","Girls","78","%","112"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Barking and Dagenham","E09000002","Girls","82","%","168"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Lambeth","E09000022","Girls","86","%","249"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Southwark","E09000028","Girls","87","%","190"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Bexley","E09000004","Girls","86","%","114"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","City of London","E09000001","Girls","!","%","!"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Richmond upon Thames","E09000027","Girls","85","%","123"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Hounslow","E09000018","Girls","86","%","128"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Waltham Forest","E09000031","Girls","86","%","209"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Greenwich","E09000011","Girls","85","%","186"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Hounslow","E09000018","Girls","85","%","130"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Westminster","E09000033","Girls","86","%","100"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Croydon","E09000008","Girls","81","%","364"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Haringey","E09000014","Girls","84","%","191"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Barnet","E09000003","Girls","86","%","220"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Brent","E09000005","Girls","87","%","163"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Redbridge","E09000026","Girls","84","%","160"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Kensington and Chelsea","E09000020","Girls","90","%","91"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Havering","E09000016","Girls","88","%","112"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Sutton","E09000029","Girls","82","%","122"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Ealing","E09000009","Girls","83","%","213"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Kingston upon Thames","E09000021","Girls","86","%","106"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Tower Hamlets","E09000030","Girls","79","%","132"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Westminster","E09000033","Girls","88","%","90"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Islington","E09000019","Girls","83","%","169"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Enfield","E09000010","Girls","84","%","245"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Croydon","E09000008","Girls","83","%","386"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Hackney","E09000012","Girls","92","%","151"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Lambeth","E09000022","Girls","86","%","247"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Kingston upon Thames","E09000021","Girls","74","%","109"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Richmond upon Thames","E09000027","Girls","83","%","131"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Camden","E09000007","Girls","76","%","112"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Greenwich","E09000011","Girls","88","%","205"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Havering","E09000016","Girls","84","%","115"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Southwark","E09000028","Girls","82","%","177"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Bexley","E09000004","Girls","83","%","145"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Sutton","E09000029","Girls","81","%","130"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","North East","North Tyneside","E08000022","Girls","86","%","36"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","North East","Darlington","E06000005","Girls","!","%","16"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","North East","South Tyneside","E08000023","Girls","60","%","15"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","North East","South Tyneside","E08000023","Girls","82","%","17"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","North East","Gateshead","E08000037","Girls","88","%","32"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","North East","Northumberland","E06000057","Girls","84","%","32"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","North East","Hartlepool","E06000001","Girls","!","%","9"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","North East","Sunderland","E08000024","Girls","84","%","25"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","North East","Redcar and Cleveland","E06000003","Girls","!","%","x"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","North East","County Durham","E06000047","Girls","86","%","51"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","North East","Middlesbrough","E06000002","Girls","66","%","53"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","North East","Newcastle upon Tyne","E08000021","Girls","79","%","84"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","North East","Stockton-on-Tees","E06000004","Girls","86","%","28"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","North East","North Tyneside","E08000022","Girls","!","%","34"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","North East","Redcar and Cleveland","E06000003","Girls","!","%","9"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","North East","Sunderland","E08000024","Girls","75","%","36"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","North East","Middlesbrough","E06000002","Girls","68","%","47"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","North East","Darlington","E06000005","Girls","!","%","17"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","North East","County Durham","E06000047","Girls","82","%","38"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","North East","Stockton-on-Tees","E06000004","Girls","72","%","36"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","North East","Gateshead","E08000037","Girls","67","%","24"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","North East","Hartlepool","E06000001","Girls","!","%","5"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","North East","Newcastle upon Tyne","E08000021","Girls","86","%","64"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","North East","Northumberland","E06000057","Girls","76","%","21"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","North West","Cumbria","E10000006","Girls","82","%","45"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","North West","Wigan","E08000010","Girls","80","%","51"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","North West","Lancashire","E10000017","Girls","79","%","232"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","North West","Oldham","E08000004","Girls","79","%","76"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","North West","Blackpool","E06000009","Girls","!","%","19"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","North West","Warrington","E06000007","Girls","84","%","49"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","North West","Tameside","E08000008","Girls","77","%","73"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","North West","Wirral","E08000015","Girls","84","%","55"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","North West","Rochdale","E08000005","Girls","76","%","75"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","North West","Warrington","E06000007","Girls","78","%","50"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","North West","Tameside","E08000008","Girls","80","%","71"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","North West","Manchester","E08000003","Girls","80","%","293"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","North West","Halton","E06000006","Girls","75","%","x"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","North West","Trafford","E08000009","Girls","79","%","99"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","North West","Cheshire East","E06000049","Girls","80","%","76"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","North West","Bury","E08000002","Girls","81","%","48"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","North West","Cumbria","E10000006","Girls","81","%","47"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","North West","Trafford","E08000009","Girls","83","%","115"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","North West","Salford","E08000006","Girls","87","%","115"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","North West","Sefton","E08000014","Girls","81","%","37"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","North West","Blackburn with Darwen","E06000008","Girls","85","%","41"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","North West","Halton","E06000006","Girls","67","%","18"
