"Measure","Ethnicity","Ethnicity_Type","Time","Time_Type","Region","Local_Authority","Local_Authority_Code","Gender","Value","Value_Type","Denominator"
"Percentage of pupils reaching the key stage 1 expected standard in writing","All","ONS 2001 5+1","2015/2016","Academic year","South East","Medway","E06000035","All","68","%","3479"
"Percentage of pupils reaching the key stage 1 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","South East","Isle of Wight","E06000046","All","62","%","1342"
"Percentage of pupils reaching the key stage 1 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","South East","Windsor and Maidenhead","E06000040","All","73","%","1720"
"Percentage of pupils reaching the key stage 1 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","South East","West Sussex","E10000032","All","61","%","9435"
"Percentage of pupils reaching the key stage 1 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","South East","Portsmouth","E06000044","All","66","%","2418"
"Percentage of pupils reaching the key stage 1 expected standard in writing","All","ONS 2001 5+1","2015/2016","Academic year","South East","Portsmouth","E06000044","All","63","%","2340"
"Percentage of pupils reaching the key stage 1 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","South East","Hampshire","E10000014","All","74","%","15348"
"Percentage of pupils reaching the key stage 1 expected standard in writing","All","ONS 2001 5+1","2015/2016","Academic year","South East","Buckinghamshire","E10000002","All","65","%","6166"
"Percentage of pupils reaching the key stage 1 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","South East","East Sussex","E10000011","All","71","%","5612"
"Percentage of pupils reaching the key stage 1 expected standard in writing","All","ONS 2001 5+1","2015/2016","Academic year","South East","Slough","E06000039","All","68","%","2425"
"Percentage of pupils reaching the key stage 1 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","South East","Reading","E06000038","All","67","%","1971"
"Percentage of pupils reaching the key stage 1 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","South East","Milton Keynes","E06000042","All","69","%","3855"
"Percentage of pupils reaching the key stage 1 expected standard in writing","All","ONS 2001 5+1","2015/2016","Academic year","South East","Reading","E06000038","All","65","%","1909"
"Percentage of pupils reaching the key stage 1 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","South East","West Berkshire","E06000037","All","68","%","1960"
"Percentage of pupils reaching the key stage 1 expected standard in writing","All","ONS 2001 5+1","2015/2016","Academic year","South East","Windsor and Maidenhead","E06000040","All","72","%","1671"
"Percentage of pupils reaching the key stage 1 expected standard in writing","All","ONS 2001 5+1","2015/2016","Academic year","South East","Isle of Wight","E06000046","All","68","%","1286"
"Percentage of pupils reaching the key stage 1 expected standard in writing","All","ONS 2001 5+1","2015/2016","Academic year","South East","Kent","E10000016","All","71","%","17857"
"Percentage of pupils reaching the key stage 1 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","South East","Wokingham","E06000041","All","74","%","2183"
"Percentage of pupils reaching the key stage 1 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","South East","Buckinghamshire","E10000002","All","69","%","6445"
"Percentage of pupils reaching the key stage 1 expected standard in writing","All","ONS 2001 5+1","2015/2016","Academic year","South East","Wokingham","E06000041","All","69","%","2034"
"Percentage of pupils reaching the key stage 1 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","South East","Southampton","E06000045","All","67","%","2933"
"Percentage of pupils reaching the key stage 1 expected standard in writing","All","ONS 2001 5+1","2015/2016","Academic year","South East","Milton Keynes","E06000042","All","65","%","3884"
"Percentage of pupils reaching the key stage 1 expected standard in writing","All","ONS 2001 5+1","2015/2016","Academic year","South East","West Sussex","E10000032","All","53","%","9240"
"Percentage of pupils reaching the key stage 1 expected standard in writing","All","ONS 2001 5+1","2015/2016","Academic year","South East","Bracknell Forest","E06000036","All","68","%","1502"
"Percentage of pupils reaching the key stage 1 expected standard in writing","All","ONS 2001 5+1","2015/2016","Academic year","South East","Oxfordshire","E10000025","All","62","%","7296"
"Percentage of pupils reaching the key stage 1 expected standard in writing","All","ONS 2001 5+1","2015/2016","Academic year","South East","Surrey","E10000030","All","69","%","12809"
"Percentage of pupils reaching the key stage 1 expected standard in writing","All","ONS 2001 5+1","2015/2016","Academic year","South East","East Sussex","E10000011","All","69","%","5452"
"Percentage of pupils reaching the key stage 1 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","South East","Slough","E06000039","All","71","%","2427"
"Percentage of pupils reaching the key stage 1 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","South East","Surrey","E10000030","All","71","%","13105"
"Percentage of pupils reaching the key stage 1 expected standard in writing","All","ONS 2001 5+1","2015/2016","Academic year","South East","Brighton and Hove","E06000043","All","67","%","2773"
"Percentage of pupils reaching the key stage 1 expected standard in writing","All","ONS 2001 5+1","2015/2016","Academic year","South East","West Berkshire","E06000037","All","65","%","1929"
"Percentage of pupils reaching the key stage 1 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","South West","Swindon","E06000030","All","71","%","2927"
"Percentage of pupils reaching the key stage 1 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","South West","Torbay","E06000027","All","68","%","1424"
"Percentage of pupils reaching the key stage 1 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","South West","Poole","E06000029","All","72","%","1693"
"Percentage of pupils reaching the key stage 1 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","South West","Gloucestershire","E10000013","All","66","%","6911"
"Percentage of pupils reaching the key stage 1 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","South West","Bournemouth","E06000028","All","67","%","1917"
"Percentage of pupils reaching the key stage 1 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","South West","Devon","E10000008","All","69","%","7905"
"Percentage of pupils reaching the key stage 1 expected standard in writing","All","ONS 2001 5+1","2015/2016","Academic year","South West","Bath and North East Somerset","E06000022","All","64","%","1874"
"Percentage of pupils reaching the key stage 1 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","South West","South Gloucestershire","E06000025","All","73","%","3417"
"Percentage of pupils reaching the key stage 1 expected standard in writing","All","ONS 2001 5+1","2015/2016","Academic year","South West","Swindon","E06000030","All","63","%","2877"
"Percentage of pupils reaching the key stage 1 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","South West","Bristol, City of","E06000023","All","65","%","5209"
"Percentage of pupils reaching the key stage 1 expected standard in writing","All","ONS 2001 5+1","2015/2016","Academic year","South West","Wiltshire","E06000054","All","63","%","5369"
"Percentage of pupils reaching the key stage 1 expected standard in writing","All","ONS 2001 5+1","2015/2016","Academic year","South West","Bournemouth","E06000028","All","62","%","1946"
"Percentage of pupils reaching the key stage 1 expected standard in writing","All","ONS 2001 5+1","2015/2016","Academic year","South West","Poole","E06000029","All","68","%","1545"
"Percentage of pupils reaching the key stage 1 expected standard in writing","All","ONS 2001 5+1","2015/2016","Academic year","South West","Bristol, City of","E06000023","All","62","%","5063"
"Percentage of pupils reaching the key stage 1 expected standard in writing","All","ONS 2001 5+1","2015/2016","Academic year","South West","South Gloucestershire","E06000025","All","67","%","3348"
"Percentage of pupils reaching the key stage 1 expected standard in writing","All","ONS 2001 5+1","2015/2016","Academic year","South West","Isles of Scilly","E06000053","All","!","%","!"
"Percentage of pupils reaching the key stage 1 expected standard in writing","All","ONS 2001 5+1","2015/2016","Academic year","South West","Plymouth","E06000026","All","62","%","2993"
"Percentage of pupils reaching the key stage 1 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","South West","Wiltshire","E06000054","All","65","%","5607"
"Percentage of pupils reaching the key stage 1 expected standard in writing","All","ONS 2001 5+1","2015/2016","Academic year","South West","Devon","E10000008","All","62","%","7907"
"Percentage of pupils reaching the key stage 1 expected standard in writing","All","ONS 2001 5+1","2015/2016","Academic year","South West","Dorset","E10000009","All","61","%","4116"
"Percentage of pupils reaching the key stage 1 expected standard in writing","All","ONS 2001 5+1","2015/2016","Academic year","South West","North Somerset","E06000024","All","67","%","2388"
"Percentage of pupils reaching the key stage 1 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","South West","Isles of Scilly","E06000053","All","!","%","*"
"Percentage of pupils reaching the key stage 1 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","South West","Cornwall","E06000052","All","65","%","5836"
"Percentage of pupils reaching the key stage 1 expected standard in writing","All","ONS 2001 5+1","2015/2016","Academic year","South West","Cornwall","E06000052","All","65","%","5768"
"Percentage of pupils reaching the key stage 1 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","South West","Somerset","E10000027","All","70","%","5994"
"Percentage of pupils reaching the key stage 1 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","South West","North Somerset","E06000024","All","72","%","2467"
"Percentage of pupils reaching the key stage 1 expected standard in writing","All","ONS 2001 5+1","2015/2016","Academic year","South West","Torbay","E06000027","All","65","%","1429"
"Percentage of pupils reaching the key stage 1 expected standard in writing","All","ONS 2001 5+1","2015/2016","Academic year","South West","Gloucestershire","E10000013","All","61","%","6709"
"Percentage of pupils reaching the key stage 1 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","South West","Bath and North East Somerset","E06000022","All","68","%","1888"
